ID,country_group,lead type ,lead type,User_grade2,Custom_link ,User_type2,Age of lead,Win/Loss
25342,India,Dir,UP,B7,0,C,0,1
25343,India,Dir,UP,B7,0,C,0,1
25344,India,Dir,TR,B7,0,A,12,0
25345,ROW,www.youtube.com,TR,B2,0,A,3,0
25346,ROW,www.youtube.com,EN,B5,0,A,5,0
25347,India,Dir,TR,B1,0,A,6,0
25348,ROW,blog,BS,B7,0,A,10,0
25349,India,blog,BS,B7,0,A,10,0
25350,ROW,Dir,HS,B1,0,A,12,0
25351,India,Dir,EN,B1,0,A,10,0
25352,India,www.google.co.in,TR,B4,0,A,74,0
25353,India,www.google.co.in,EN,B4,1,B,21,1
25354,India,www.google.co.in,IN,B7,0,B,18,0
25355,India,Custom Payment Link,TR,B6,0,B,10,0
25356,India,Dir,TR,B7,0,A,10,0
25357,United States,www.google.com,TR,B3,0,A,10,0
25358,ROW,Dir,TR,B6,0,A,0,0
25359,ROW,Dir,TR,B6,0,B,4,0
25360,India,Custom Payment Link,Custom Link,B7,1,A,0,1
25361,India,Dir,EN,B7,0,A,10,0
25362,India,www.google.co.in,TR,B4,0,A,10,0
25363,ROW,hs_email,EN,B5,0,B,5,0
25364,India,blog,BS,B7,0,A,10,0
25365,India,bing,HS,B5,0,A,10,0
25366,India,Phone,Phone,B7,0,A,6,0
25367,ROW,www.google.co.za,TR,B2,0,A,10,0
25368,ROW,iPhone-app,TR,B7,0,A,16,0
25369,ROW,app,HS,B7,0,B,10,0
25370,India,Dir,TR,B4,0,A,7,0
25371,India,Dir,TR,B7,0,A,133,0
25372,United States,Dir,TR,B7,0,A,10,0
25373,ROW,www.youtube.com,GC,B7,0,A,10,0
25374,India,Referral,HS,B7,0,A,109,0
25375,ROW,Dir,TR,B7,0,A,1,0
25376,ROW,google-search,HS,B7,0,A,120,0
25377,United States,www.google.com,EN,B4,0,A,35,0
25378,United States,Dir,IN,B5,0,A,34,0
25379,United States,www.google.com,IN,B5,0,B,33,0
25380,India,Custom Payment Link,Custom Link,B6,1,C,0,1
25381,United States,Dir,TR,B6,0,C,50,0
25382,United States,iPhone-app,EN,B6,0,C,33,0
25383,India,Custom Payment Link,Phone,B6,1,C,0,1
25384,United States,Dir,EN,B6,0,C,32,0
25385,India,Custom Payment Link,Custom Link,B6,1,C,0,1
25386,United States,Dir,HS,B6,1,C,0,1
25387,United States,Dir,TR,B6,0,C,34,0
25388,India,#NAME?,RC,B6,0,C,54,0
25389,United States,Dir,TR,B6,0,C,50,0
25390,India,Dir,UP,B7,0,C,0,1
25391,India,Dir,UP,B7,0,C,0,1
25392,United States,Dir,TR,B6,0,C,7,0
25393,India,Dir,UP,B7,0,C,0,1
25394,India,Dir,IN,B1,0,A,16,0
25395,ROW,Dir,HS,B2,0,A,10,0
25396,India,google-search,IN,B2,0,A,26,0
25397,India,android-app,IN,B7,0,C,3,1
25398,India,Dir,UP,B7,0,C,0,1
25399,India,Referral,UP,B7,0,A,65,0
25400,United States,blog,TR,B4,0,A,5,0
25401,United States,Dir,EN,B6,0,C,0,1
25402,India,Dir,EN,B7,0,A,8,0
25403,ROW,Dir,HS,B7,1,A,2,1
25404,India,Dir,TR,B4,0,A,2,0
25405,India,Custom Payment Link,Custom Link,B6,1,A,0,1
25406,India,Dir,IN,B7,0,B,4,0
25407,ROW,intercom-intercom,Intercom,B7,0,B,10,0
25408,United States,Dir,IN,B5,0,A,-8,0
25409,United States,Dir,IN,B5,0,B,18,0
25410,ROW,www.google.ro,HS,B7,0,A,17,0
25411,ROW,blog,BS,B1,0,A,11,0
25412,ROW,Dir,TR,B2,0,A,10,0
25413,ROW,Dir,HS,B7,0,A,138,0
25414,United States,www.youtube.com,TR,B2,0,A,38,0
25415,United States,hs_email,EN,B7,0,C,35,0
25416,ROW,www.youtube.com,TR,B7,0,A,10,0
25417,ROW,www.youtube.com,TR,B7,0,B,10,0
25418,ROW,www.youtube.com,TR,B7,0,B,8,0
25419,India,Phone,Blank,B6,0,A,1,0
25420,India,Custom Payment Link,Custom Link,B6,1,A,0,1
25421,United States,android-app,EN,B7,0,C,2,0
25422,India,google-search,TR,B2,0,A,3,0
25423,India,google-search,IN,B3,0,B,1,0
25424,India,google-search,EN,B1,0,A,10,0
25425,India,Dir,TR,B5,0,A,4,0
25426,India,Dir,IN,B2,0,A,11,0
25427,India,intercom-intercom,Intercom,B2,0,B,10,0
25428,ROW,Dir,TR,B7,0,A,12,0
25429,United States,google-search,TR,B5,0,B,36,0
25430,United States,Phone,Phone,B7,0,A,5,0
25431,India,www.google.com,TR,B7,0,A,10,0
25432,India,Direct,TR,B6,0,C,10,0
25433,India,Dir,TR,B6,0,C,10,0
25434,ROW,direct sales-NityoIN,Affiliate,B7,0,A,0,1
25435,ROW,NityoIN,Blank,B7,0,A,105,0
25436,India,android-app,TR,B7,0,B,21,0
25437,India,android-app,TR,B7,0,B,2,0
25438,United States,hs_email,TR,B7,0,C,10,0
25439,India,Referral,HS,B7,0,A,81,0
25440,India,www.google.co.in,HS,B5,0,A,10,0
25441,United States,sms,EN,B5,0,B,52,0
25442,United States,sms,HS,B5,1,B,0,1
25443,India,Dir,EN,B5,0,A,10,0
25444,India,Dir,EN,B5,0,B,52,0
25445,United States,email,EN,B6,0,B,12,0
25446,India,email,TR,B7,0,A,2,0
25447,United States,www.youtube.com,TR,B1,0,A,16,0
25448,India,Dir,TR,B2,0,A,10,0
25449,India,Dir,TR,B7,0,A,13,0
25450,India,Direct,TR,B5,1,A,47,1
25451,India,google-search,IN,B5,0,B,8,0
25452,India,Dir,TR,B1,0,A,5,0
25453,United States,Phone,Phone,B7,0,A,8,0
25454,ROW,Dir,EN,B7,0,A,3,0
25455,India,android-app,IN,B1,0,A,5,0
25456,ROW,blog,BS,B5,0,A,8,0
25457,United States,bing,HS,B5,0,B,10,0
25458,United States,www.google.com,EN,B4,1,A,0,1
25459,United States,www.youtube.com,TR,B5,0,B,10,0
25460,India,www.youtube.com,IN,B7,0,A,5,0
25461,United States,Dir,TR,B7,1,C,0,1
25462,India,google-search,HS,B7,0,C,10,0
25463,India,Custom Payment Link,Custom Link,B7,1,C,0,1
25464,ROW,iPhone-app,IN,B2,1,A,1,1
25465,ROW,Direct,HS,B6,0,B,41,0
25466,ROW,iPhone-app,TR,B6,0,B,10,0
25467,United States,Dir,TR,B2,0,B,10,0
25468,ROW,Dir,IN,B2,0,A,10,0
25469,ROW,Dir,HS,B7,0,A,5,0
25470,India,www.youtube.com,HS,B1,0,A,2,0
25471,India,www.google.com,GC,B7,0,A,10,0
25472,ROW,www.google.com,GC,B7,0,A,4,0
25473,India,hs_email,GC,B7,0,A,10,0
25474,United States,Dir,TR,B5,0,B,10,0
25475,United States,Dir,TR,B5,0,B,5,0
25476,United States,Dir,TR,B5,0,A,4,0
25477,India,Dir,TR,B1,0,A,25,0
25478,ROW,Dir,TR,B2,0,A,25,0
25479,India,google-search,TR,B7,0,A,9,0
25480,United States,shareasale,HS,B6,0,B,10,0
25481,United States,shareasale,HS,B6,0,B,3,0
25482,India,Dir,TR,B5,0,A,4,0
25483,India,Custom Payment Link,Custom Link,B3,1,A,0,1
25484,ROW,www.google.com.au,HS,B4,0,B,7,0
25485,ROW,www.google.com.au,TR,B4,0,A,10,0
25486,United States,blog,BS,B3,0,A,11,0
25487,United States,google-search,HS,B7,0,A,44,0
25488,United States,Dir,EN,B4,0,B,62,0
25489,United States,Dir,TR,B4,0,A,10,0
25490,India,quora-intercom,Intercom,B7,0,A,10,0
25491,India,www.google.com,Like,B2,0,B,10,0
25492,India,www.google.com,IN,B3,0,B,2,0
25493,India,www.google.com,Like,B2,0,A,10,0
25494,United States,Phone,UP,B7,0,A,5,0
25495,India,intercom-intercom,Intercom,B7,0,A,10,0
25496,ROW,Referral,HS,B7,0,A,127,0
25497,India,Dir,TR,B1,0,A,10,0
25498,India,blog,BS,B7,0,A,10,0
25499,India,www.google.com,TR,B5,0,C,6,0
25500,United States,www.quora.com,EN,B5,1,A,0,1
25501,ROW,Dir,TR,B6,0,B,33,0
25502,ROW,Dir,HS,B6,0,B,10,0
25503,ROW,Dir,TR,B6,0,B,28,0
25504,ROW,Dir,TR,B6,1,B,37,0
25505,ROW,Dir,TR,B6,0,B,10,0
25506,ROW,iPhone-app,Like,B6,0,B,10,0
25507,ROW,blog,BS,B4,0,A,5,0
25508,ROW,google-search,IN,B6,0,B,2,0
25509,ROW,google-search,TR,B5,0,A,14,0
25510,ROW,Dir,TR,B5,0,B,5,0
25511,India,www.bing.com,IN,B4,0,A,3,0
25512,ROW,Dir,HS,B7,0,A,5,0
25513,United States,blog,BS,B7,0,A,19,0
25514,ROW,Dir,TR,B7,0,A,21,0
25515,ROW,duckduckgo.com,HS,B7,0,A,4,0
25516,India,Dir,GC,B7,0,A,10,0
25517,United States,android-app,TR,B7,0,B,11,0
25518,United States,LinkedIN,UP,B7,1,A,13,1
25519,United States,Dir,TR,B6,0,B,21,0
25520,United States,m.youtube.com,GC,B5,0,A,10,0
25521,United States,m.youtube.com,TR,B5,0,B,10,0
25522,United States,m.youtube.com,TR,B5,0,B,14,0
25523,India,email,EN,B6,0,B,10,0
25524,India,email,TR,B6,0,B,10,0
25525,ROW,#NAME?,RC,B6,0,B,4,0
25526,India,email,EN,B6,0,B,10,0
25527,India,Direct,IN,B2,1,B,0,1
25528,India,google-search,HS,B4,0,A,19,0
25529,India,google-search,TR,B4,0,B,10,0
25530,ROW,Dir,IN,B4,0,A,26,0
25531,India,Dir,EN,B7,0,A,10,0
25532,ROW,Dir,HS,B7,0,A,41,0
25533,United States,Dir,TR,B4,0,B,10,0
25534,United States,Dir,TR,B3,0,B,5,0
25535,United States,Dir,HS,B7,0,B,4,0
25536,India,Direct,EN,B7,0,A,10,0
25537,India,Dir,IN,B7,1,A,0,1
25538,India,www.google.com,TR,B7,0,B,10,0
25539,India,android-app,TR,B7,0,B,10,0
25540,India,android-app,TR,B7,0,B,3,0
25541,India,google-search,TR,B7,0,B,10,0
25542,United States,blog,BS,B7,0,A,0,0
25543,India,Phone,Phone,B7,0,A,4,0
25544,India,www.google.co.in,TR,B3,0,A,10,0
25545,India,Dir,TR,B1,0,A,1,0
25546,India,Dir,TR,B2,0,A,10,0
25547,India,blog,BS,B7,0,A,10,0
25548,ROW,www.bing.com,IN,B7,0,A,10,0
25549,India,com.google.android.gm,TR,B7,0,B,10,0
25550,India,www.google.co.in,IN,B7,1,A,5,1
25551,India,lms-intercom,Intercom,B7,0,B,1,0
25552,India,android-app,TR,B7,0,B,10,0
25553,India,google-search,EN,B7,0,A,7,0
25554,India,www.google.com,HS,B1,0,A,10,0
25555,India,www.google.co.in,HS,B5,0,A,9,0
25556,India,www.google.com,IN,B7,0,A,10,0
25557,India,www.google.co.in,GC,B7,0,A,46,0
25558,India,Referral,HS,B7,0,A,105,0
25559,India,Referral,HS,B7,0,A,114,0
25560,India,Phone,Phone,B7,0,A,50,0
25561,India,Phone,UP,B7,0,A,0,0
25562,India,Dir,TR,B2,0,A,1,0
25563,India,Dir,TR,B2,0,B,1,0
25564,India,Direct,TR,B3,0,B,10,0
25565,India,android-app,IN,B7,0,A,11,0
25566,India,Dir,IN,B3,0,A,4,0
25567,United States,www.google.com,HS,B6,0,B,10,0
25568,India,Custom Payment Link,Custom Link,B6,1,A,0,1
25569,India,www.google.co.in,IN,B7,0,A,25,0
25570,India,Dir,TR,B2,0,A,15,0
25571,India,Dir,EN,B5,0,B,8,0
25572,India,Custom Payment Link,Custom Link,B5,1,B,0,1
25573,India,android-app,EN,B5,0,B,32,0
25574,India,Dir,TR,B1,0,A,10,0
25575,India,bing,Like,B5,0,B,10,0
25576,India,bing,Like,B5,0,B,10,0
25577,India,Custom Payment Link,Like,B5,0,B,10,0
25578,India,bing,Phone,B3,1,A,0,1
25579,India,bing,Like,B5,0,B,10,0
25580,India,Dir,TR,B6,0,B,10,0
25581,India,Dir,TR,B7,0,A,10,0
25582,India,Dir,TR,B2,0,A,10,0
25583,India,android-app,TR,B3,0,B,4,0
25584,India,youtube.com,TR,B1,0,A,10,0
25585,India,android-app,TR,B3,0,B,10,0
25586,ROW,Dir,TR,B5,0,A,38,0
25587,India,Dir,HS,B1,0,A,10,0
25588,India,android-app,IN,B7,0,A,20,0
25589,India,com.google.android.gm,EN,B2,0,B,9,0
25590,India,Dir,UP,B7,0,A,0,1
25591,ROW,Edutrickz,HS,B7,0,B,52,0
25592,ROW,direct sales-Edutrickz,Affiliate,B7,0,A,52,0
25593,United States,Dir,TR,B1,0,A,10,0
25594,India,Dir,TR,B2,0,B,10,0
25595,United States,Phone,Phone,B4,1,B,0,1
25596,United States,Custom Payment Link,EN,B5,0,B,10,0
25597,United States,Custom Payment Link,EN,B5,0,A,10,0
25598,ROW,Dir,EN,B2,0,A,17,0
25599,India,www.google.co.uk,TR,B7,0,A,2,0
25600,India,android-app,TR,B1,0,A,10,0
25601,India,google-search,HS,B1,0,B,3,0
25602,India,Dir,EN,B1,0,A,5,0
25603,India,Custom Payment Link,Phone,B4,1,A,0,1
25604,India,google-search,IN,B5,0,A,5,0
25605,India,www.youtube.com,TR,B1,0,A,10,0
25606,India,Custom Payment Link,Phone,B7,1,A,24,1
25607,ROW,www.google.ae,HS,B1,0,B,9,0
25608,India,android-app,IN,B7,0,A,40,0
25609,India,intercom-intercom,Intercom,B7,0,A,10,0
25610,India,blog,HS,B3,0,A,27,0
25611,ROW,Referral,HS,B6,0,A,12,0
25612,United States,Dir,TR,B2,0,A,21,0
25613,India,youtube.com,TR,B7,0,A,10,0
25614,ROW,www.google.com,HS,B7,0,A,10,0
25615,ROW,www.google.com,TR,B7,0,B,10,0
25616,India,Custom Payment Link,Custom Link,B6,1,A,0,1
25617,India,blog,BS,B7,0,A,23,0
25618,India,google-search,IN,B3,1,A,7,1
25619,India,www.google.co.in,EN,B5,0,B,10,0
25620,India,Support Team,UP,B6,0,B,13,0
25621,United States,Dir,IN,B5,0,A,30,0
25622,India,Phone,Phone,B7,0,A,4,0
25623,India,google-search,TR,B4,0,A,3,0
25624,India,android-app,IN,B2,0,A,10,0
25625,United States,www.google.com,IN,B7,0,A,10,0
25626,India,android-app,IN,B2,0,A,3,0
25627,United States,Phone,UP,B7,1,A,1,1
25628,United States,Dir,HS,B6,0,C,10,0
25629,ROW,blog,BS,B7,0,A,10,0
25630,ROW,www.youtube.com,HS,B2,0,A,8,0
25631,ROW,www.google.com.tr,IN,B1,0,A,10,0
25632,ROW,Referral,HS,B7,0,A,131,0
25633,ROW,www.edlibre.com,EN,B7,0,A,4,0
25634,United States,www.youtube.com,EN,B3,0,A,10,0
25635,United States,www.youtube.com,HS,B3,0,B,26,0
25636,United States,www.youtube.com,TR,B3,0,B,10,0
25637,India,intercom-intercom,Intercom,B7,0,A,10,0
25638,United States,www.google.com,TR,B7,0,B,13,0
25639,ROW,app,HS,B7,0,A,6,0
25640,ROW,Referral,HS,B7,0,A,128,0
25641,India,blog,TR,B6,0,A,10,0
25642,India,blog,BS,B6,0,B,34,0
25643,ROW,blog,BS,B7,0,A,8,0
25644,ROW,blog,BS,B7,0,A,10,0
25645,United States,blog,BS,B7,0,A,10,0
25646,ROW,blog,BS,B7,0,A,10,0
25647,United States,Phone,UP,B7,0,A,120,0
25648,ROW,youtube,EN,B3,0,A,4,0
25649,United States,iPhone-app,EN,B7,0,C,3,0
25650,United States,hs_email,Like,B7,0,C,135,0
25651,United States,iPad-app,Like,B7,0,C,5,0
25652,India,Dir,TR,B4,0,A,10,0
25653,India,Dir,TR,B7,0,A,1,0
25654,United States,Dir,TR,B1,0,A,3,0
25655,India,Dir,TR,B1,0,A,16,0
25656,India,blog,BS,B4,0,A,10,0
25657,ROW,www.google.com.gh,EN,B7,0,A,4,0
25658,India,Custom Payment Link,Custom Link,B7,1,A,0,1
25659,India,www.youtube.com,GC,B7,0,A,10,0
25660,India,Dir,GC,B7,0,A,1,0
25661,India,Referral,HS,B7,0,A,59,0
25662,India,Dir,TR,B7,0,A,2,0
25663,India,Phone,Blank,B7,0,A,12,0
25664,ROW,app,HS,B7,0,A,22,0
25665,India,Custom Payment Link,Custom Link,B3,1,B,0,1
25666,India,www.google.co.in,EN,B3,0,B,27,0
25667,India,intercom-intercom,Intercom,B7,0,B,10,0
25668,India,www.youtube.com,IN,B7,0,B,2,0
25669,India,Dir,GC,B7,0,A,8,0
25670,India,email,EN,B2,0,B,2,0
25671,India,blog,BS,B1,0,A,16,0
25672,India,android-app,IN,B7,0,A,3,0
25673,India,Dir,IN,B7,0,A,7,0
25674,ROW,blog,BS,B7,0,A,4,0
25675,ROW,google-dis,TR,B5,0,C,3,1
25676,ROW,iPhone-app,EN,B6,0,C,10,0
25677,India,Dir,UP,B6,0,C,0,1
25678,ROW,www.google.com,EN,B6,0,C,10,0
25679,India,Phone,Phone,B7,0,A,16,0
25680,India,www.google.co.in,HS,B3,0,A,12,0
25681,India,www.google.co.in,TR,B3,0,B,10,0
25682,India,www.google.co.in,TR,B3,0,B,0,0
25683,India,Dir,TR,B1,0,A,27,0
25684,ROW,www.youtube.com,IN,B5,1,A,0,1
25685,ROW,www.google.fr,TR,B6,0,B,10,0
25686,ROW,google-search,TR,B6,0,B,10,0
25687,ROW,Dir,TR,B3,0,A,4,0
25688,United States,google-search,HS,B6,1,C,0,1
25689,India,Dir,HS,B7,0,A,13,0
25690,India,Custom Payment Link,Custom Link,B6,1,C,0,1
25691,ROW,Dir,HS,B7,1,C,2,1
25692,India,Dir,TR,B7,0,A,117,0
25693,ROW,app,HS,B7,0,A,131,0
25694,India,android-app,IN,B2,1,A,4,1
25695,India,Dir,HS,B6,0,B,5,0
25696,India,android-app,EN,B6,0,B,9,0
25697,India,android-app,EN,B6,0,B,26,0
25698,India,android-app,TR,B6,0,B,10,0
25699,India,android-app,TR,B6,0,B,17,0
25700,ROW,Dir,HS,B7,0,B,10,0
25701,India,Custom Payment Link,Custom Link,B7,1,A,7,0
25702,India,google-search,HS,B4,0,B,5,0
25703,India,intercom-intercom,Intercom,B7,0,A,10,0
25704,ROW,www.youtube.com,TR,B7,0,A,3,0
25705,United States,blog,BS,B7,0,A,8,0
25706,India,Dir,IN,B1,0,A,10,0
25707,India,Dir,IN,B7,0,A,15,0
25708,India,Dir,TR,B7,0,B,10,0
25709,India,Custom Payment Link,Custom Link,B7,1,C,1,1
25710,India,blog,BS,B7,0,A,18,0
25711,India,Phone,UP,B7,0,A,2,0
25712,India,blog,BS,B7,0,A,10,0
25713,India,Dir,HS,B7,0,A,23,0
25714,India,quora,EN,B1,0,A,8,0
25715,ROW,NityoIN,Blank,B7,0,A,52,0
25716,ROW,direct sales-NityoIN,Affiliate,B7,0,B,52,0
25717,India,intercom-intercom,Intercom,B7,0,A,2,0
25718,ROW,Dir,HS,B3,0,B,2,0
25719,India,Dir,IN,B7,0,A,10,0
25720,ROW,app,HS,B7,0,A,7,0
25721,India,Phone,Phone,B7,0,A,21,0
25722,United States,Dir,EN,B7,0,B,10,0
25723,United States,Dir,HS,B6,0,B,10,0
25724,United States,Dir,TR,B6,0,B,10,0
25725,India,Dir,TR,B1,0,A,3,0
25726,United States,www.google.com,IN,B3,0,A,3,0
25727,India,google-search,EN,B3,0,A,2,0
25728,ROW,www.youtube.com,IN,B7,0,A,14,0
25729,India,blog,BS,B7,0,A,1,0
25730,India,Dir,IN,B7,0,A,5,0
25731,United States,Direct,TR,B7,0,A,11,0
25732,United States,Dir,Like,B6,0,B,0,0
25733,United States,Dir,EN,B5,0,B,1,1
25734,United States,google-search,EN,B6,0,B,8,0
25735,India,Dir,HS,B5,0,A,10,0
25736,India,Custom Payment Link,Like,B6,0,B,39,0
25737,India,Custom Payment Link,Like,B6,0,B,39,0
25738,India,Custom Payment Link,Custom Link,B6,1,B,0,0
25739,India,Dir,HS,B6,1,A,0,1
25740,United States,Referral,TR,B7,0,A,3,0
25741,India,blog,BS,B7,0,B,10,0
25742,India,intercom-intercom,Intercom,B7,0,A,10,0
25743,India,google-search,Phone,B2,1,A,2,0
25744,India,www.youtube.com,TR,B4,0,B,3,0
25745,India,Custom Payment Link,Phone,B6,1,C,0,1
25746,India,Dir,HS,B6,1,A,0,1
25747,India,android-app,TR,B6,0,B,10,0
25748,United States,Direct,TR,B6,0,B,10,0
25749,India,android-app,TR,B7,0,B,50,0
25750,India,android-app,TR,B6,0,B,5,0
25751,India,md-welcome-mailer,GC,B7,0,B,10,0
25752,India,youtube.com,GC,B7,0,A,2,0
25753,India,android-app,EN,B6,0,B,10,0
25754,India,www.google.com,TR,B6,0,B,0,0
25755,India,android-app,TR,B6,0,B,25,0
25756,India,android-app,TR,B6,0,B,19,0
25757,India,blog,BS,B7,0,A,32,0
25758,ROW,www.quora.com,TR,B4,0,A,12,0
25759,India,www.google.co.in,EN,B1,0,A,2,0
25760,India,www.google.co.in,IN,B2,0,A,0,0
25761,India,Direct,TR,B6,0,B,36,0
25762,India,Phone,UP,B2,1,B,4,1
25763,India,Direct,EN,B6,0,B,5,0
25764,India,email,EN,B6,0,B,10,0
25765,India,www.google.co.in,TR,B7,0,A,10,0
25766,United States,www.google.com,TR,B6,0,C,0,1
25767,United States,google-search,HS,B5,0,C,10,0
25768,United States,Dir,EN,B6,1,C,3,1
25769,United States,www.google.com,TR,B5,0,C,7,0
25770,United States,md-welcome-mailer,HS,B6,0,C,10,0
25771,United States,Dir,EN,B7,0,C,55,0
25772,India,www.youtube.com,IN,B7,0,A,0,0
25773,India,blog,BS,B7,1,A,9,1
25774,India,blog,BS,B3,0,A,10,0
25775,India,Facebook,EN,B7,0,C,10,0
25776,India,Direct,EN,B7,1,C,1,1
25777,India,Dir,UP,B7,0,C,0,1
25778,India,Direct,EN,B7,0,C,1,1
25779,India,Direct,EN,B7,1,C,1,1
25780,India,intercom-intercom,Intercom,B7,0,C,10,0
25781,India,Phone,UP,B7,0,B,5,0
25782,India,blog,BS,B7,0,A,10,0
25783,India,google-search,TR,B4,0,B,6,0
25784,United States,intercom-intercom,Intercom,B7,0,B,10,0
25785,United States,www.google.com,HS,B7,0,B,10,0
25786,India,android-app,IN,B7,0,A,10,0
25787,India,iPhone-app,IN,B7,0,A,32,0
25788,India,www.quora.com,HS,B1,0,A,25,0
25789,ROW,Direct,HS,B7,0,A,2,1
25790,ROW,Direct,TR,B5,0,B,10,0
25791,India,Dir,TR,B2,0,A,4,0
25792,ROW,Phone,Phone,B7,0,A,8,0
25793,United States,us.search.yahoo.com,EN,B6,0,B,4,0
25794,United States,www.google.com,IN,B6,0,B,10,0
25795,ROW,Dir,TR,B1,0,A,21,0
25796,ROW,youtube,EN,B7,0,A,24,0
25797,ROW,Dir,EN,B2,0,A,7,0
25798,India,#NAME?,RC,B7,0,B,26,0
25799,India,Custom Payment Link,EN,B6,0,B,10,0
25800,India,Custom Payment Link,Phone,B6,1,A,0,1
25801,United States,google-search,TR,B3,0,A,0,1
25802,India,Admin-PayViaInvoice,UP,B7,0,A,0,1
25803,India,Dir,TR,B7,0,A,130,0
25804,India,Dir,TR,B1,0,B,10,0
25805,India,Dir,TR,B1,0,A,10,0
25806,India,Custom Payment Link,Custom Link,B6,1,B,0,1
25807,India,www.bing.com,TR,B5,0,B,10,0
25808,India,www.bing.com,TR,B5,1,B,36,0
25809,India,www.bing.com,TR,B5,0,B,10,0
25810,India,google-search,TR,B6,0,B,2,0
25811,India,google-search,TR,B6,0,B,10,0
25812,India,Dir,TR,B7,0,B,10,0
25813,United States,Dir,IN,B4,0,A,67,0
25814,United States,google-search,TR,B7,0,A,9,0
25815,India,intercom-intercom,Intercom,B7,0,A,10,0
25816,United States,android-app,EN,B3,0,B,22,0
25817,India,google-search,EN,B1,0,A,0,0
25818,India,google-search,TR,B7,0,B,1,0
25819,India,www.youtube.com,TR,B7,0,A,6,0
25820,India,Direct,EN,B6,0,C,0,1
25821,India,Dir,EN,B6,0,C,0,1
25822,United States,Dir,EN,B1,0,A,51,0
25823,United States,google-search,IN,B7,0,A,10,0
25824,United States,email,UP,B7,0,B,11,0
25825,United States,email,UP,B7,0,B,0,0
25826,United States,md-welcome-mailer,TR,B7,0,A,5,0
25827,India,iPhone-app,TR,B7,0,B,27,0
25828,India,intercom-intercom,Intercom,B7,0,B,10,0
25829,India,Phone,Blank,B7,1,A,1,1
25830,India,Phone,UP,B7,0,B,5,0
25831,ROW,google-search,IN,B7,0,A,10,0
25832,ROW,m.facebook.com,GC,B7,0,A,10,0
25833,India,email,UP,B7,1,A,0,1
25834,India,Phone,UP,B7,0,A,1,0
25835,India,Direct,TR,B7,0,B,7,0
25836,India,Direct,EN,B7,0,B,0,1
25837,India,LinkedIN,TR,B6,0,B,10,0
25838,India,Direct,TR,B6,0,B,10,0
25839,India,android-app,GC,B7,0,B,10,0
25840,India,LinkedIN,TR,B6,0,B,10,0
25841,India,LinkedIN,TR,B6,0,B,10,0
25842,India,Direct,TR,B7,0,B,10,0
25843,India,Direct,TR,B7,0,B,10,0
25844,India,Direct,TR,B7,0,B,10,0
25845,India,Direct,TR,B7,0,B,10,0
25846,India,Dir,IN,B7,0,A,43,0
25847,India,Phone,UP,B7,0,A,4,0
25848,ROW,Dir,TR,B1,0,A,0,0
25849,India,www.google.co.in,HS,B7,0,A,1,0
25850,India,www.google.co.in,TR,B4,0,A,21,0
25851,India,www.google.co.in,TR,B5,0,B,10,0
25852,ROW,hs_email,TR,B7,0,B,0,0
25853,ROW,www.quora.com,TR,B7,0,A,10,0
25854,India,Dir,TR,B7,0,A,3,0
25855,India,Dir,TR,B5,0,A,10,0
25856,India,android-app,IN,B7,0,A,10,0
25857,India,android-app,Like,B6,0,C,10,0
25858,India,Dir,IN,B1,1,A,56,1
25859,India,www.google.co.in,TR,B6,0,B,10,0
25860,India,www.google.co.in,EN,B6,0,B,20,0
25861,India,Dir,TR,B6,0,B,10,0
25862,India,www.youtube.com,IN,B7,1,A,1,1
25863,India,intercom-intercom,Intercom,B7,0,A,5,0
25864,India,android-app,IN,B1,0,A,22,0
25865,India,google-search,EN,B7,0,A,2,0
25866,India,Dir,TR,B4,0,A,4,0
25867,United States,Dir,TR,B5,0,A,10,0
25868,India,www.youtube.com,HS,B2,0,A,10,0
25869,India,Dir,EN,B6,0,B,4,0
25870,India,Dir,TR,B7,0,B,27,0
25871,India,quora,EN,B7,1,A,0,1
25872,India,google-search,EN,B5,0,B,10,0
25873,India,Dir,EN,B7,0,A,0,1
25874,India,android-app,TR,B7,0,C,10,0
25875,India,google-search,TR,B3,1,B,17,1
25876,India,Phone,Phone,B1,0,B,2,0
25877,India,blog,BS,B1,0,A,10,0
25878,India,intercom-intercom,Intercom,B7,0,B,10,0
25879,India,www.google.co.in,EN,B1,0,A,10,0
25880,ROW,Dir,EN,B1,0,A,16,0
25881,India,Referral,HS,B7,0,A,114,0
25882,India,Referral,HS,B7,0,A,102,0
25883,India,iPhone-app,TR,B6,0,B,1,0
25884,India,iPhone-app,TR,B6,0,B,5,0
25885,India,iPhone-app,TR,B6,0,B,10,0
25886,India,Dir,IN,B7,0,A,10,0
25887,India,www.google.co.in,TR,B1,0,A,10,0
25888,India,www.google.co.in,HS,B7,0,A,10,0
25889,India,bing,HS,B2,0,A,10,0
25890,India,Dir,EN,B5,0,A,5,0
25891,India,Dir,HS,B7,0,A,105,0
25892,United States,Dir,TR,B7,0,A,10,0
25893,India,blog,BS,B2,0,A,1,0
25894,United States,Dir,EN,B7,0,A,85,0
25895,ROW,NityoUS,Blank,B7,0,A,21,0
25896,ROW,direct sales-NityoUS,Affiliate,B7,0,B,21,0
25897,ROW,direct sales-NityoUS,Affiliate,B7,0,A,21,0
25898,India,www.google.com,HS,B5,0,C,24,0
25899,United States,hs_email,HS,B5,1,C,8,1
